Name,ID,Fest_Name,Event_x,Role_x,Club_Name,Event_y,Role_y
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_1,Participant,club_2,club_2_event_2,Participant
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_1,Participant,club_2,club_2_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_1,Participant,club_3,club_3_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_4,Participant,club_2,club_2_event_2,Participant
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_4,Participant,club_2,club_2_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_1,fest_1_event_4,Participant,club_3,club_3_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_3,Participant,club_2,club_2_event_2,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_3,Participant,club_2,club_2_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_3,Participant,club_3,club_3_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_5,Participant,club_2,club_2_event_2,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_5,Participant,club_2,club_2_event_1,Participant
Serenity Castillo,18XJ1A0144,fest_2,fest_2_event_5,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_5,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_5,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_5,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_10,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_10,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_10,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_3,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_3,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_1,fest_1_event_3,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_2,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_2,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_2,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_1,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_1,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_1,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_4,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_4,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_4,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_1_event_2,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_1_event_2,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_1_event_2,Participant,club_3,club_3_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_9,Participant,club_1,club_1_event_1,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_9,Participant,club_2,club_2_event_2,Participant
Jacey Dillon,18XJ1A0146,fest_2,fest_2_event_9,Participant,club_3,club_3_event_1,Participant
Brady Grissom,18XJ1A0149,fest_1,fest_1_event_6,Participant,,,
Brady Grissom,18XJ1A0149,fest_1,fest_1_event_12,Participant,,,
Brady Grissom,18XJ1A0149,fest_1,fest_1_event_11,Participant,,,
Brady Grissom,18XJ1A0149,fest_1,fest_1_event_10,Participant,,,
Brady Grissom,18XJ1A0149,fest_1,fest_1_event_7,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_15,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_10,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_4,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_7,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_9,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_12,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_5,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_13,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_2_event_1,Participant,,,
Brady Grissom,18XJ1A0149,fest_2,fest_1_event_2,Participant,,,
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_1,club_1_event_1,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_1,club_1_event_3,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_2,club_2_event_2,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_2,club_2_event_3,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_3,club_3_event_1,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_3,club_3_event_2,Participant
Everett Flood,18XJ1A0150,fest_2,fest_2_event_15,Participant,club_3,club_3_event_3,Participant
Elisa Negrete,18XJ1A0151,fest_1,fest_1_event_1,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_1,fest_1_event_4,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_2,fest_2_event_1,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_2,fest_2_event_3,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_2,fest_2_event_2,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_2,fest_2_event_5,Participant,club_3,club_3_event_2,Participant
Elisa Negrete,18XJ1A0151,fest_2,fest_1_event_2,Participant,club_3,club_3_event_2,Participant
Serenity Ngo,18XJ1A0152,fest_2,fest_2_event_3,Participant,club_3,club_3_event_2,Participant
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_11,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_10,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_13,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_8,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_1,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_6,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_5,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_12,Participant,,,
Cayla Rincon,18XJ1A0153,fest_1,fest_1_event_4,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_15,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_7,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_1_event_2,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_1,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_12,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_9,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_5,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_13,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_14,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_10,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_11,Participant,,,
Cayla Rincon,18XJ1A0153,fest_2,fest_2_event_3,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_10,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_13,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_12,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_3,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_9,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_6,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_1,Participant,,,
Julio Clawson,18XJ1A0154,fest_1,fest_1_event_5,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_8,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_11,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_14,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_2,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_1,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_15,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_4,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_12,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_13,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_9,Participant,,,
Julio Clawson,18XJ1A0154,fest_2,fest_2_event_5,Participant,,,
Stevie Young,18XJ1A0155,fest_1,fest_1_event_5,Participant,,,
Stevie Young,18XJ1A0155,fest_1,fest_1_event_1,Participant,,,
Stevie Young,18XJ1A0155,fest_1,fest_1_event_4,Participant,,,
Stevie Young,18XJ1A0155,fest_2,fest_2_event_4,Participant,,,
Stevie Young,18XJ1A0155,fest_2,fest_2_event_3,Participant,,,
Sana Fairbanks,18XJ1A0156,fest_1,fest_1_event_1,Participant,club_2,club_2_event_2,Participant
Sana Fairbanks,18XJ1A0156,fest_1,fest_1_event_1,Participant,club_3,club_3_event_1,Participant
Sana Fairbanks,18XJ1A0156,fest_1,fest_1_event_1,Participant,club_3,club_3_event_2,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_1,Participant,club_2,club_2_event_2,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_1,Participant,club_3,club_3_event_1,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_1,Participant,club_3,club_3_event_2,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_5,Participant,club_2,club_2_event_2,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_5,Participant,club_3,club_3_event_1,Participant
Sana Fairbanks,18XJ1A0156,fest_2,fest_2_event_5,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_13,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_12,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_10,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_9,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_8,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_1,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_7,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_1,fest_1_event_6,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_15,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_6,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_9,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_1_event_2,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_5,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_13,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_14,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_12,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_1,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_2,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_11,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_7,Participant,club_3,club_3_event_2,Participant
Elaine Sell,18XJ1A0157,fest_2,fest_2_event_8,Participant,club_3,club_3_event_2,Participant
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_5,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_9,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_13,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_1,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_7,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_10,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_8,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_1,fest_1_event_11,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_6,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_7,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_12,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_9,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_8,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_4,Participant,,,
Tobias Wheeler,18XJ1A0158,fest_2,fest_2_event_10,Participant,,,
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_3,Participant,club_1,club_1_event_2,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_3,Participant,club_1,club_1_event_1,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_3,Participant,club_2,club_2_event_3,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_3,Participant,club_2,club_2_event_1,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_3,Participant,club_3,club_3_event_2,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_9,Participant,club_1,club_1_event_2,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_9,Participant,club_1,club_1_event_1,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_9,Participant,club_2,club_2_event_3,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_9,Participant,club_2,club_2_event_1,Participant
Arjun Payne,18XJ1A0159,fest_1,fest_1_event_9,Participant,club_3,club_3_event_2,Participant
Cameron Burleson,18XJ1A0160,fest_1,fest_1_event_11,Participant,,,
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_4,Participant,club_1,club_1_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_4,Participant,club_1,club_1_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_4,Participant,club_2,club_2_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_4,Participant,club_2,club_2_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_4,Participant,club_3,club_3_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_3,Participant,club_1,club_1_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_3,Participant,club_1,club_1_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_3,Participant,club_2,club_2_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_3,Participant,club_2,club_2_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_1,fest_1_event_3,Participant,club_3,club_3_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_2,Participant,club_1,club_1_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_2,Participant,club_1,club_1_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_2,Participant,club_2,club_2_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_2,Participant,club_2,club_2_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_2,Participant,club_3,club_3_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_4,Participant,club_1,club_1_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_4,Participant,club_1,club_1_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_4,Participant,club_2,club_2_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_4,Participant,club_2,club_2_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_4,Participant,club_3,club_3_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_3,Participant,club_1,club_1_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_3,Participant,club_1,club_1_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_3,Participant,club_2,club_2_event_2,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_3,Participant,club_2,club_2_event_1,Participant
Jaylan Krieger,18XJ1A0161,fest_2,fest_2_event_3,Participant,club_3,club_3_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_1,club_1_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_1,club_1_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_1,club_1_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_2,club_2_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_2,club_2_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_2,club_2_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_3,club_3_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_3,club_3_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_6,Participant,club_3,club_3_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_1,club_1_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_1,club_1_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_1,club_1_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_2,club_2_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_2,club_2_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_2,club_2_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_3,club_3_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_3,club_3_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_10,Participant,club_3,club_3_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_1,club_1_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_1,club_1_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_1,club_1_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_2,club_2_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_2,club_2_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_2,club_2_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_3,club_3_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_3,club_3_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_7,Participant,club_3,club_3_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_1,club_1_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_1,club_1_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_1,club_1_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_2,club_2_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_2,club_2_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_2,club_2_event_1,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_3,club_3_event_2,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_3,club_3_event_3,Participant
Litzy Moyer,18XJ1A0162,fest_2,fest_2_event_5,Participant,club_3,club_3_event_1,Participant
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_6,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_1,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_12,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_7,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_3,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_9,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_13,Participant,,,
Tina Ricker,18XJ1A0164,fest_1,fest_1_event_8,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_5,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_13,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_1,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_1_event_2,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_14,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_2,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_11,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_6,Participant,,,
Tina Ricker,18XJ1A0164,fest_2,fest_2_event_7,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_9,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_7,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_4,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_13,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_8,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_10,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_1,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_1,fest_1_event_5,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_8,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_1_event_2,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_3,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_6,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_9,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_14,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_12,Participant,,,
Demetrius Hutchison,18XJ1A0165,fest_2,fest_2_event_7,Participant,,,
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_5,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_5,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_3,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_3,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_1,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_1,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_4,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_1,fest_1_event_4,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_3,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_3,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_4,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_4,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_2,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_2,Participant,club_2,club_2_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_5,Participant,club_1,club_1_event_1,Participant
Darrion Barrios,18XJ1A0166,fest_2,fest_2_event_5,Participant,club_2,club_2_event_1,Participant
Russell Sosa,18XJ1A0168,fest_1,fest_1_event_9,Participant,,,
Russell Sosa,18XJ1A0168,fest_1,fest_1_event_5,Participant,,,
Russell Sosa,18XJ1A0168,fest_2,fest_2_event_10,Participant,,,
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_11,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_11,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_10,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_10,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_3,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_3,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_7,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_7,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_1,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_1,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_6,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_6,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_9,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_9,Participant,club_3,club_3_event_2,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_8,Participant,club_2,club_2_event_3,Participant
Lyndsay Jacobson,18XJ1A0169,fest_1,fest_1_event_8,Participant,club_3,club_3_event_2,Participant
